Case,X,Y,Z,a,v,index
2,-0.2780068,1.470732,0.4550526,0
2,-0.3191495,1.34453,0.4496829,1
2,-0.4779992,1.541077,0.6344781,2
2,-0.2719156,1.589713,0.4632255,3
2,-0.4088144,1.447086,0.409444,4
2,-0.1559264,1.556402,0.5598421,5
2,-0.1529751,1.429497,0.4039575,6
2,-0.4471014,1.266195,0.4342232,7
2,-0.396771,1.159251,0.5038472,8
2,0.05855238,1.58949,0.4605958,9
2,-0.08360159,1.214856,0.4499448,10
2,-0.01573643,1.493653,0.6338401,11
2,-0.4964016,1.072494,0.5026657,12
2,0.1883995,1.568918,0.5266672,13
2,-0.3531768,1.054007,0.5105034,14
2,-0.4945068,1.367984,0.6013614,15
2,-0.116456,1.015527,0.4255772,16
2,0.03971308,1.153224,0.4448465,17
2,-0.01982215,0.955097,0.40687,18
2,-0.4473267,0.9350852,0.544915,19
2,0.1005943,1.451986,0.5111229,20
2,-0.2611245,0.8642624,0.6595786,21
2,0.1333507,1.009739,0.4612064,22
2,0.217596,1.420658,0.5582302,23
2,0.3763959,1.547666,0.3922629,24
2,0.3501114,1.230271,0.6182554,25
2,-0.1402781,0.701728,0.5321454,26
2,-0.4314097,0.7761112,0.5032747,27
2,0.02652007,0.7307147,0.5052197,28
2,0.1373619,0.7408451,0.4595134,29
2,0.208514,0.642377,0.6054078,30
2,0.3904971,1.434248,0.682526,31
2,-0.2734228,0.7546922,0.6217947,32
2,0.4856389,1.162052,0.4318303,33
2,-0.01060444,0.6132415,0.4364408,34
2,0.3890041,0.7041485,0.6269406,35
2,0.4880969,0.6285436,0.5098963,36
2,0.333151,0.9140787,0.4776227,37
2,-0.397907,0.6199264,0.4745039,38
2,0.386224,1.100352,0.6314757,39
2,0.4374813,0.8487814,0.3996938,40
2,-0.2563644,0.6340743,0.5900535,41
2,0.4807322,1.024816,0.3931353,42
2,0.3039011,0.7754599,0.4839367,43
2,0.4820269,1.342244,0.6030412,44
2,0.4955317,1.585192,0.466752,45
