Case,X,Y,Z,a,v,index
42,0.3701242,1.182277,0.5881469,0
42,0.4444676,0.9063593,0.4308259,1
42,0.4464175,0.7760707,0.5020275,2
42,0.4508157,1.055449,0.5129062,3
42,0.3671234,0.7092783,0.4350376,4
42,0.4833163,0.6515536,0.4195022,5
42,0.2784894,0.7650559,0.3949188,6
42,0.3980064,0.6140435,0.5940933,7
42,0.3440878,0.8480085,0.4255876,8
42,0.282422,0.647531,0.4728591,9
42,0.1961098,0.7117429,0.4975846,10
42,0.4660882,1.20957,0.5097283,11
42,0.08959901,0.9824455,0.5900782,12
42,0.3844547,0.9908252,0.4800504,13
42,0.1337953,0.6122114,0.4421612,14
42,0.009563386,0.6574029,0.5410199,15
42,0.1806495,1.140012,0.5934739,16
42,0.03207695,0.881165,0.5905429,17
42,0.2033603,1.012025,0.5265756,18
42,0.03188789,1.153444,0.3897547,19
42,0.37257,1.357161,0.4882013,20
42,-0.12775,0.9879413,0.4938466,21
42,-0.09095055,0.6862608,0.6424884,22
42,-0.1839049,0.7346189,0.4313991,23
42,-0.09615824,1.255751,0.6852391,24
42,0.308668,1.443402,0.6841356,25
42,-0.0161126,1.042437,0.4454198,26
42,0.1031228,1.266988,0.4491144,27
42,-0.002684087,1.330394,0.4096885,28
42,0.2113459,1.442386,0.488333,29
42,-0.1159263,1.124254,0.5305227,30
42,-0.1477376,0.6067415,0.4223856,31
42,-0.3200582,0.815388,0.4091807,32
42,-0.3080754,0.7189139,0.3886084,33
42,-0.2495917,0.634572,0.415247,34
42,0.09215504,0.7038483,0.4296016,35
42,-0.1917458,1.211375,0.4251519,36
42,0.4096038,1.463017,0.5020281,37
42,0.4819146,1.322052,0.533736,38
42,0.3888232,1.588351,0.4823731,39
42,0.203669,1.573551,0.4621306,40
42,-0.4039194,0.6580697,0.6066445,41
42,0.09507221,1.469456,0.5120038,42
42,-0.02443889,1.455598,0.6167299,43
42,-0.4470902,0.8394509,0.4115139,44
42,-0.3998196,0.7513408,0.6792936,45
42,-0.1451267,1.480111,0.4207848,46
42,-0.380179,1.127614,0.4252406,47
42,-0.4805922,0.9823921,0.4081867,48
42,-0.4944677,0.7246354,0.6623483,49
42,-0.28488,1.349129,0.6169882,50
42,-0.4280325,1.26663,0.4395819,51
42,-0.2887229,1.445024,0.3985633,52
42,-0.4770563,1.109232,0.5945486,53
42,-0.3801252,1.49747,0.4439897,54
42,0.3036092,1.553356,0.5113316,55
42,-0.3947157,1.015061,0.3878925,56
42,-0.3955244,1.37256,0.4955788,57
42,-0.2868976,1.575961,0.4646108,58
42,0.08557433,1.573303,0.4752739,59
42,0.4675968,1.544808,0.4973811,60
42,-0.4768232,1.415926,0.6042612,61
42,-0.4756763,1.589185,0.4611423,62
42,-0.491528,0.6267601,0.4168193,63
42,-0.1375423,1.598808,0.4960986,64
42,-0.006308049,1.573166,0.6322758,65
